"year","country","KPI_Id_red_cross","KPI_DON_Code_red_cross","NSO_ZON_name_red_cross","NSO_DON_name_red_cross","country_red_cross","iso3_red_cross","Population_red_cross","GDP_red_cross","Poverty_red_cross","DON_Code_red_cross","cluster_red_cross","lc_red_cross","cur_red_cross","KPI_CUR_Code_red_cross","KPI_noLocalUnits_red_cross","KPI_hasFinancialStatement_red_cross","audited_red_cross","sp_red_cross","ar_red_cross","supp_red_cross","supported1_red_cross","supported2_red_cross","supported3_red_cross","supported4_red_cross","supported5_red_cross","supported6_red_cross","supported7_red_cross","supported8_red_cross","supported9_red_cross","supported10_red_cross","recsupp_red_cross","received_support1_red_cross","received_support2_red_cross","received_support3_red_cross","received_support4_red_cross","received_support5_red_cross","received_support6_red_cross","received_support7_red_cross","received_support8_red_cross","received_support9_red_cross","received_support10_red_cross","KPI_StartDate_red_cross","KPI_EndDate_red_cross","KPI_IncomeLC_red_cross","KPI_expenditureLC_red_cross","income_red_cross","h_gov_red_cross","f_gov_red_cross","ind_red_cross","corp_red_cross","found_red_cross","un_red_cross","pooled_f_red_cross","ngo_red_cross","si_red_cross","iga_red_cross","KPI_incomeFromNSsLC_red_cross","ifrc_red_cross","icrc_red_cross","other_red_cross","KPI_noVolCoveredAI_Tot_red_cross","KPI_noVolDeathsDuty_Tot_red_cross","KPI_PeopleVol_Tot_red_cross","KPI_PeopleVol_Tot_F_red_cross","KPI_PeopleVol_Tot_M_red_cross","KPI_PeopleVol_sex_red_cross","KPI_PeopleVol_age_red_cross","KPI_PeopleVol_M_age_6_12_red_cross","KPI_PeopleVol_M_age_13_17_red_cross","KPI_PeopleVol_M_age_18_49_red_cross","KPI_PeopleVol_M_age_50_59_red_cross","KPI_PeopleVol_M_age_60_69_red_cross","KPI_PeopleVol_M_age_70_79_red_cross","KPI_PeopleVol_M_age_80_red_cross","KPI_PeopleVol_F_age_6_12_red_cross","KPI_PeopleVol_F_age_13_17_red_cross","KPI_PeopleVol_F_age_18_49_red_cross","KPI_PeopleVol_F_age_50_59_red_cross","KPI_PeopleVol_F_age_60_69_red_cross","KPI_PeopleVol_F_age_70_79_red_cross","KPI_PeopleVol_F_age_80_red_cross","KPI_noVolCoveredAI_sex_red_cross","KPI_noVolCoveredAI_Tot_M_red_cross","KPI_noVolCoveredAI_Tot_F_red_cross","KPI_noVolCoveredAI_age_red_cross","KPI_noVolCoveredAI_M_age_6_12_red_cross","KPI_noVolCoveredAI_M_age_13_17_red_cross","KPI_noVolCoveredAI_M_age_18_49_red_cross","KPI_noVolCoveredAI_M_age_50_59_red_cross","KPI_noVolCoveredAI_M_age_60_69_red_cross","KPI_noVolCoveredAI_M_age_70_79_red_cross","KPI_noVolCoveredAI_M_age_80_red_cross","KPI_noVolCoveredAI_F_age_6_12_red_cross","KPI_noVolCoveredAI_F_age_13_17_red_cross","KPI_noVolCoveredAI_F_age_18_49_red_cross","KPI_noVolCoveredAI_F_age_50_59_red_cross","KPI_noVolCoveredAI_F_age_60_69_red_cross","KPI_noVolCoveredAI_F_age_70_79_red_cross","KPI_noVolCoveredAI_F_age_80_red_cross","KPI_noVolDeathsDuty_sex_red_cross","KPI_noVolDeathsDuty_Tot_M_red_cross","KPI_noVolDeathsDuty_Tot_F_red_cross","KPI_noVolDeathsDuty_age_red_cross","KPI_noVolDeathsDuty_M_age_6_12_red_cross","KPI_noVolDeathsDuty_M_age_13_17_red_cross","KPI_noVolDeathsDuty_M_age_18_49_red_cross","KPI_noVolDeathsDuty_M_age_50_59_red_cross","KPI_noVolDeathsDuty_M_age_60_69_red_cross","KPI_noVolDeathsDuty_M_age_70_79_red_cross","KPI_noVolDeathsDuty_M_age_80_red_cross","KPI_noVolDeathsDuty_F_age_6_12_red_cross","KPI_noVolDeathsDuty_F_age_13_17_red_cross","KPI_noVolDeathsDuty_F_age_18_49_red_cross","KPI_noVolDeathsDuty_F_age_50_59_red_cross","KPI_noVolDeathsDuty_F_age_60_69_red_cross","KPI_noVolDeathsDuty_F_age_70_79_red_cross","KPI_noVolDeathsDuty_F_age_80_red_cross","KPI_PStaffCoveredAI_Tot_red_cross","KPI_PStaffDeathsDuty_Tot_red_cross","KPI_PStaff_sex_red_cross","KPI_PStaff_age_red_cross","KPI_PStaff_M_age_18_49_red_cross","KPI_PStaff_M_age_50_59_red_cross","KPI_PStaff_M_age_60_69_red_cross","KPI_PStaff_M_age_70_79_red_cross","KPI_PStaff_M_age_80_red_cross","KPI_PStaff_F_age_18_49_red_cross","KPI_PStaff_F_age_50_59_red_cross","KPI_PStaff_F_age_60_69_red_cross","KPI_PStaff_F_age_70_79_red_cross","KPI_PStaff_F_age_80_red_cross","KPI_PStaff_Tot_red_cross","KPI_PStaff_Tot_F_red_cross","KPI_PStaff_Tot_M_red_cross","KPI_PStaffCoveredAI_sex_red_cross","KPI_PStaffCoveredAI_Tot_M_red_cross","KPI_PStaffCoveredAI_Tot_F_red_cross","KPI_PStaffCoveredAI_age_red_cross","KPI_PStaffCoveredAI_M_age_18_49_red_cross","KPI_PStaffCoveredAI_M_age_50_59_red_cross","KPI_PStaffCoveredAI_M_age_60_69_red_cross","KPI_PStaffCoveredAI_M_age_70_79_red_cross","KPI_PStaffCoveredAI_M_age_80_red_cross","KPI_PStaffCoveredAI_F_age_18_49_red_cross","KPI_PStaffCoveredAI_F_age_50_59_red_cross","KPI_PStaffCoveredAI_F_age_60_69_red_cross","KPI_PStaffCoveredAI_F_age_70_79_red_cross","KPI_PStaffCoveredAI_F_age_80_red_cross","KPI_PStaffDeathsDuty_sex_red_cross","KPI_PStaffDeathsDuty_Tot_M_red_cross","KPI_PStaffDeathsDuty_Tot_F_red_cross","KPI_PStaffDeathsDuty_age_red_cross","KPI_PStaffDeathsDuty_M_age_18_49_red_cross","KPI_PStaffDeathsDuty_M_age_50_59_red_cross","KPI_PStaffDeathsDuty_M_age_60_69_red_cross","KPI_PStaffDeathsDuty_M_age_70_79_red_cross","KPI_PStaffDeathsDuty_M_age_80_red_cross","KPI_PStaffDeathsDuty_F_age_18_49_red_cross","KPI_PStaffDeathsDuty_F_age_50_59_red_cross","KPI_PStaffDeathsDuty_F_age_60_69_red_cross","KPI_PStaffDeathsDuty_F_age_70_79_red_cross","KPI_PStaffDeathsDuty_F_age_80_red_cross","KPI_TrainFA_Tot_red_cross","KPI_DonBlood_Tot_red_cross","KPI_DonBlood_Tot_F_red_cross","KPI_DonBlood_Tot_M_red_cross","KPI_DonBlood_sex_red_cross","KPI_DonBlood_age_red_cross","KPI_DonBlood_M_age_13_17_red_cross","KPI_DonBlood_M_age_18_49_red_cross","KPI_DonBlood_M_age_50_59_red_cross","KPI_DonBlood_M_age_60_69_red_cross","KPI_DonBlood_M_age_70_79_red_cross","KPI_DonBlood_M_age_80_red_cross","KPI_DonBlood_F_age_13_17_red_cross","KPI_DonBlood_F_age_18_49_red_cross","KPI_DonBlood_F_age_50_59_red_cross","KPI_DonBlood_F_age_60_69_red_cross","KPI_DonBlood_F_age_70_79_red_cross","KPI_DonBlood_F_age_80_red_cross","KPI_TrainFA_sex_red_cross","KPI_TrainFA_Tot_M_red_cross","KPI_TrainFA_Tot_F_red_cross","KPI_TrainFA_age_red_cross","KPI_TrainFA_M_age_6_12_red_cross","KPI_TrainFA_M_age_13_17_red_cross","KPI_TrainFA_M_age_18_49_red_cross","KPI_TrainFA_M_age_50_59_red_cross","KPI_TrainFA_M_age_60_69_red_cross","KPI_TrainFA_M_age_70_79_red_cross","KPI_TrainFA_M_age_80_red_cross","KPI_TrainFA_F_age_6_12_red_cross","KPI_TrainFA_F_age_13_17_red_cross","KPI_TrainFA_F_age_18_49_red_cross","KPI_TrainFA_F_age_50_59_red_cross","KPI_TrainFA_F_age_60_69_red_cross","KPI_TrainFA_F_age_70_79_red_cross","KPI_TrainFA_F_age_80_red_cross","KPI_ReachDRER_D_Tot_red_cross","KPI_ReachDRER_D_Tot_F_red_cross","KPI_ReachDRER_D_Tot_M_red_cross","KPI_ReachDRER_I_red_cross","KPI_ReachDRER_D_sex_red_cross","KPI_ReachDRER_D_age_red_cross","KPI_ReachDRER_D_M_age_0_5_red_cross","KPI_ReachDRER_D_M_age_6_12_red_cross","KPI_ReachDRER_D_M_age_13_17_red_cross","KPI_ReachDRER_D_M_age_18_49_red_cross","KPI_ReachDRER_D_M_age_50_59_red_cross","KPI_ReachDRER_D_M_age_60_69_red_cross","KPI_ReachDRER_D_M_age_70_79_red_cross","KPI_ReachDRER_D_M_age_80_red_cross","KPI_ReachDRER_D_F_age_0_5_red_cross","KPI_ReachDRER_D_F_age_6_12_red_cross","KPI_ReachDRER_D_F_age_13_17_red_cross","KPI_ReachDRER_D_F_age_18_49_red_cross","KPI_ReachDRER_D_F_age_50_59_red_cross","KPI_ReachDRER_D_F_age_60_69_red_cross","KPI_ReachDRER_D_F_age_70_79_red_cross","KPI_ReachDRER_D_F_age_80_red_cross","KPI_ReachLTSPD_D_Tot_red_cross","KPI_ReachLTSPD_D_Tot_F_red_cross","KPI_ReachLTSPD_D_Tot_M_red_cross","KPI_ReachLTSPD_I_red_cross","KPI_ReachLTSPD_D_sex_red_cross","KPI_ReachLTSPD_D_age_red_cross","KPI_ReachLTSPD_D_M_age_0_5_red_cross","KPI_ReachLTSPD_D_M_age_6_12_red_cross","KPI_ReachLTSPD_D_M_age_13_17_red_cross","KPI_ReachLTSPD_D_M_age_18_49_red_cross","KPI_ReachLTSPD_D_M_age_50_59_red_cross","KPI_ReachLTSPD_D_M_age_60_69_red_cross","KPI_ReachLTSPD_D_M_age_70_79_red_cross","KPI_ReachLTSPD_D_M_age_80_red_cross","KPI_ReachLTSPD_D_F_age_0_5_red_cross","KPI_ReachLTSPD_D_F_age_6_12_red_cross","KPI_ReachLTSPD_D_F_age_13_17_red_cross","KPI_ReachLTSPD_D_F_age_18_49_red_cross","KPI_ReachLTSPD_D_F_age_50_59_red_cross","KPI_ReachLTSPD_D_F_age_60_69_red_cross","KPI_ReachLTSPD_D_F_age_70_79_red_cross","KPI_ReachLTSPD_D_F_age_80_red_cross","KPI_ReachDRR_D_Tot_red_cross","KPI_ReachS_D_Tot_red_cross","KPI_ReachL_D_Tot_red_cross","KPI_ReachH_D_Tot_red_cross","KPI_ReachWASH_D_Tot_red_cross","KPI_ReachM_D_Tot_red_cross","KPI_ReachCTP_D_Tot_red_cross","KPI_ReachSI_D_Tot_red_cross","KPI_ReachDRR_D_sex_red_cross","KPI_ReachDRR_D_Tot_M_red_cross","KPI_ReachDRR_D_Tot_F_red_cross","KPI_ReachDRR_D_age_red_cross","KPI_ReachDRR_D_M_age_0_5_red_cross","KPI_ReachDRR_D_M_age_6_12_red_cross","KPI_ReachDRR_D_M_age_13_17_red_cross","KPI_ReachDRR_D_M_age_18_49_red_cross","KPI_ReachDRR_D_M_age_50_59_red_cross","KPI_ReachDRR_D_M_age_60_69_red_cross","KPI_ReachDRR_D_M_age_70_79_red_cross","KPI_ReachDRR_D_M_age_80_red_cross","KPI_ReachDRR_D_F_age_0_5_red_cross","KPI_ReachDRR_D_F_age_6_12_red_cross","KPI_ReachDRR_D_F_age_13_17_red_cross","KPI_ReachDRR_D_F_age_18_49_red_cross","KPI_ReachDRR_D_F_age_50_59_red_cross","KPI_ReachDRR_D_F_age_60_69_red_cross","KPI_ReachDRR_D_F_age_70_79_red_cross","KPI_ReachDRR_D_F_age_80_red_cross","KPI_ReachDRR_I_red_cross","KPI_ReachS_D_sex_red_cross","KPI_ReachS_D_Tot_M_red_cross","KPI_ReachS_D_Tot_F_red_cross","KPI_ReachS_D_age_red_cross","KPI_ReachS_D_M_age_0_5_red_cross","KPI_ReachS_D_M_age_6_12_red_cross","KPI_ReachS_D_M_age_13_17_red_cross","KPI_ReachS_D_M_age_18_49_red_cross","KPI_ReachS_D_M_age_50_59_red_cross","KPI_ReachS_D_M_age_60_69_red_cross","KPI_ReachS_D_M_age_70_79_red_cross","KPI_ReachS_D_M_age_80_red_cross","KPI_ReachS_D_F_age_0_5_red_cross","KPI_ReachS_D_F_age_6_12_red_cross","KPI_ReachS_D_F_age_13_17_red_cross","KPI_ReachS_D_F_age_18_49_red_cross","KPI_ReachS_D_F_age_50_59_red_cross","KPI_ReachS_D_F_age_60_69_red_cross","KPI_ReachS_D_F_age_70_79_red_cross","KPI_ReachS_D_F_age_80_red_cross","KPI_ReachS_I_red_cross","KPI_ReachL_D_sex_red_cross","KPI_ReachL_D_Tot_M_red_cross","KPI_ReachL_D_Tot_F_red_cross","KPI_ReachL_D_age_red_cross","KPI_ReachL_D_M_age_0_5_red_cross","KPI_ReachL_D_M_age_6_12_red_cross","KPI_ReachL_D_M_age_13_17_red_cross","KPI_ReachL_D_M_age_18_49_red_cross","KPI_ReachL_D_M_age_50_59_red_cross","KPI_ReachL_D_M_age_60_69_red_cross","KPI_ReachL_D_M_age_70_79_red_cross","KPI_ReachL_D_M_age_80_red_cross","KPI_ReachL_D_F_age_0_5_red_cross","KPI_ReachL_D_F_age_6_12_red_cross","KPI_ReachL_D_F_age_13_17_red_cross","KPI_ReachL_D_F_age_18_49_red_cross","KPI_ReachL_D_F_age_50_59_red_cross","KPI_ReachL_D_F_age_60_69_red_cross","KPI_ReachL_D_F_age_70_79_red_cross","KPI_ReachL_D_F_age_80_red_cross","KPI_ReachL_I_red_cross","KPI_ReachH_D_sex_red_cross","KPI_ReachH_D_Tot_M_red_cross","KPI_ReachH_D_Tot_F_red_cross","KPI_ReachH_D_age_red_cross","KPI_ReachH_D_M_age_0_5_red_cross","KPI_ReachH_D_M_age_6_12_red_cross","KPI_ReachH_D_M_age_13_17_red_cross","KPI_ReachH_D_M_age_18_49_red_cross","KPI_ReachH_D_M_age_50_59_red_cross","KPI_ReachH_D_M_age_60_69_red_cross","KPI_ReachH_D_M_age_70_79_red_cross","KPI_ReachH_D_M_age_80_red_cross","KPI_ReachH_D_F_age_0_5_red_cross","KPI_ReachH_D_F_age_6_12_red_cross","KPI_ReachH_D_F_age_13_17_red_cross","KPI_ReachH_D_F_age_18_49_red_cross","KPI_ReachH_D_F_age_50_59_red_cross","KPI_ReachH_D_F_age_60_69_red_cross","KPI_ReachH_D_F_age_70_79_red_cross","KPI_ReachH_D_F_age_80_red_cross","KPI_ReachH_I_red_cross","KPI_ReachWASH_D_sex_red_cross","KPI_ReachWASH_D_Tot_M_red_cross","KPI_ReachWASH_D_Tot_F_red_cross","KPI_ReachWASH_D_age_red_cross","KPI_ReachWASH_D_M_age_0_5_red_cross","KPI_ReachWASH_D_M_age_6_12_red_cross","KPI_ReachWASH_D_M_age_13_17_red_cross","KPI_ReachWASH_D_M_age_18_49_red_cross","KPI_ReachWASH_D_M_age_50_59_red_cross","KPI_ReachWASH_D_M_age_60_69_red_cross","KPI_ReachWASH_D_M_age_70_79_red_cross","KPI_ReachWASH_D_M_age_80_red_cross","KPI_ReachWASH_D_F_age_0_5_red_cross","KPI_ReachWASH_D_F_age_6_12_red_cross","KPI_ReachWASH_D_F_age_13_17_red_cross","KPI_ReachWASH_D_F_age_18_49_red_cross","KPI_ReachWASH_D_F_age_50_59_red_cross","KPI_ReachWASH_D_F_age_60_69_red_cross","KPI_ReachWASH_D_F_age_70_79_red_cross","KPI_ReachWASH_D_F_age_80_red_cross","KPI_ReachWASH_I_red_cross","KPI_ReachM_D_sex_red_cross","KPI_ReachM_D_Tot_M_red_cross","KPI_ReachM_D_Tot_F_red_cross","KPI_ReachM_D_age_red_cross","KPI_ReachM_D_M_age_0_5_red_cross","KPI_ReachM_D_M_age_6_12_red_cross","KPI_ReachM_D_M_age_13_17_red_cross","KPI_ReachM_D_M_age_18_49_red_cross","KPI_ReachM_D_M_age_50_59_red_cross","KPI_ReachM_D_M_age_60_69_red_cross","KPI_ReachM_D_M_age_70_79_red_cross","KPI_ReachM_D_M_age_80_red_cross","KPI_ReachM_D_F_age_0_5_red_cross","KPI_ReachM_D_F_age_6_12_red_cross","KPI_ReachM_D_F_age_13_17_red_cross","KPI_ReachM_D_F_age_18_49_red_cross","KPI_ReachM_D_F_age_50_59_red_cross","KPI_ReachM_D_F_age_60_69_red_cross","KPI_ReachM_D_F_age_70_79_red_cross","KPI_ReachM_D_F_age_80_red_cross","KPI_ReachM_I_red_cross","KPI_ReachCTP_D_sex_red_cross","KPI_ReachCTP_D_Tot_M_red_cross","KPI_ReachCTP_D_Tot_F_red_cross","KPI_ReachCTP_D_age_red_cross","KPI_ReachCTP_D_M_age_0_5_red_cross","KPI_ReachCTP_D_M_age_6_12_red_cross","KPI_ReachCTP_D_M_age_13_17_red_cross","KPI_ReachCTP_D_M_age_18_49_red_cross","KPI_ReachCTP_D_M_age_50_59_red_cross","KPI_ReachCTP_D_M_age_60_69_red_cross","KPI_ReachCTP_D_M_age_70_79_red_cross","KPI_ReachCTP_D_M_age_80_red_cross","KPI_ReachCTP_D_F_age_0_5_red_cross","KPI_ReachCTP_D_F_age_6_12_red_cross","KPI_ReachCTP_D_F_age_13_17_red_cross","KPI_ReachCTP_D_F_age_18_49_red_cross","KPI_ReachCTP_D_F_age_50_59_red_cross","KPI_ReachCTP_D_F_age_60_69_red_cross","KPI_ReachCTP_D_F_age_70_79_red_cross","KPI_ReachCTP_D_F_age_80_red_cross","KPI_ReachCTP_I_red_cross","KPI_ReachSI_D_sex_red_cross","KPI_ReachSI_D_Tot_M_red_cross","KPI_ReachSI_D_Tot_F_red_cross","KPI_ReachSI_D_age_red_cross","KPI_ReachSI_D_M_age_0_5_red_cross","KPI_ReachSI_D_M_age_6_12_red_cross","KPI_ReachSI_D_M_age_13_17_red_cross","KPI_ReachSI_D_M_age_18_49_red_cross","KPI_ReachSI_D_M_age_50_59_red_cross","KPI_ReachSI_D_M_age_60_69_red_cross","KPI_ReachSI_D_M_age_70_79_red_cross","KPI_ReachSI_D_M_age_80_red_cross","KPI_ReachSI_D_F_age_0_5_red_cross","KPI_ReachSI_D_F_age_6_12_red_cross","KPI_ReachSI_D_F_age_13_17_red_cross","KPI_ReachSI_D_F_age_18_49_red_cross","KPI_ReachSI_D_F_age_50_59_red_cross","KPI_ReachSI_D_F_age_60_69_red_cross","KPI_ReachSI_D_F_age_70_79_red_cross","KPI_ReachSI_D_F_age_80_red_cross","KPI_ReachSI_I_red_cross","KPI_financesToNSsLC_red_cross","KPI_FinanaceStatementHasInKind_red_cross","KPI_FiguresHasInKind_red_cross","KPI_hasGoodsInKind_red_cross","KPI_hasServicesInKind_red_cross","KPI_recievedInKindLC_red_cross","KPI_donatedInKindLC_red_cross","KPI_hasExternalAduits_red_cross","KPI_hasIFRS_red_cross","KPI_accountingSystem_red_cross","KPI_deletedDateTime_red_cross","KPI_noPeopleReachedDisaster_red_cross","KPI_noPeopleReachedAllServices_red_cross","KPI_noPeopleReachedHealth_red_cross","KPI_noPeopleReachedHealthDirect_red_cross","KPI_noPeopleReachedHealthDirectM_red_cross","KPI_noPeopleReachedHealthDirectF_red_cross","KPI_noPeopleReachedHealthIndirect_red_cross","KPI_noPeopleReachedDevelopment_red_cross","KPI_noPeopleReachedDevelopmentDirect_red_cross","KPI_noPeopleReachedDevelopmentDirectM_red_cross","KPI_noPeopleReachedDevelopmentDirectF_red_cross","KPI_noPeopleReachedDevelopmentIndirect_red_cross","KPI_noPeopleReachedServices_red_cross","KPI_noPeopleReachedServicesDirect_red_cross","KPI_noPeopleReachedServicesDirectM_red_cross","KPI_noPeopleReachedServicesDirectF_red_cross","KPI_noPeopleReachedServicesIndirect_red_cross","KPI_noPeopleCoveredPreparedness_red_cross","KPI_SPS_ID_red_cross","KPI_IncomeLC_CHF_red_cross","KPI_expenditureLC_CHF_red_cross","KPI_incomeFromNSsLC_CHF_red_cross","KPI_financesToNSsLC_CHF_red_cross","KPI_recievedInKindLC_CHF_red_cross","KPI_donatedInKindLC_CHF_red_cross","KPI_ReachDRER_CPD_red_cross","KPI_ReachLTSPD_CPD_red_cross","KPI_ReachDRR_CPD_red_cross","KPI_ReachS_CPD_red_cross","KPI_ReachL_CPD_red_cross","KPI_ReachH_CPD_red_cross","KPI_ReachWASH_CPD_red_cross","KPI_ReachM_CPD_red_cross","KPI_ReachCTP_CPD_red_cross","KPI_ReachSI_CPD_red_cross"
"2011","Afghanistan","DAF0012011","DAF001","Asia Pacific","Afghan Red Crescent","Afghanistan","AFG","29708599","17930239400","35.8",NA,"","","","AFN","41","","","","","","","","","","","","","","","","","","","","","","","","","","","1/3/2011 1:00:00 AM","1/1/0001 12:00:00 AM"," 480000000"," 500000000","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1566","243","1323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"    838","   492","   346","  3600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,NA,"","","I Don't Know","1/1/0001 12:00:00 AM","   4438",NA,"2543531"," 543531","210000"," 333531","2000000"," 559560","310070","171070","139000"," 249490","160048"," 60048","20000"," 40048","100000",NA," 1"," 9195455"," 9578599","      0.0","    0.00"," 0"," 0","   4438",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","Afghanistan","DAF0012012","DAF001","Asia Pacific","Afghan Red Crescent","Afghanistan","AFG","30696958","20536542737","35.8",NA,"","","","AFN","41","True","","","","","","","","","","","","","","","","","","","","","","","","","","1/1/2012 1:00:00 AM","1/1/0001 12:00:00 AM"," 691742053"," 552941892","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22500","3375","19125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1687","243","1323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1545701","965727","579974","815752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 10000","5000","5000"," 70000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","True","True","True",NA,NA,"True","True","I Don't Know","1/1/0001 12:00:00 AM","2361453","  80000","5719247","1919247","647911","1271336","3800000","1645750","645750","322875","322875","1000000","445338","145338","38238","107100","300000","  4604"," 2","12161920"," 9721594","      0.0","    0.00"," 0"," 0","2361453","  80000",NA,NA,NA,NA,NA,NA,NA,NA
